"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"ESCA";"97 x 7501";"1";"0.875";"0.4";"5";"0.0072381337483724";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"330 x 6576";"1";"0.962962962962963";"0.923076923076923";"1";"0.0190133333206177";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 6576";"1";"0.963414634146341";"0.923076923076923";"2";"0.0185463666915894";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 6576";"1";"0.951219512195122";"0.9";"3";"0.0182461341222127";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 6576";"1";"0.939759036144578";"0.871794871794872";"4";"0.0177457849184672";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 6576";"1";"0.951807228915663";"0.9";"5";"0.0177955508232117";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 6792";"1";"0.984375";"0.976744186046512";"1";"0.0153277675310771";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 6792";"1";"1";"1";"2";"0.0146603504816691";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 6792";"1";"0.984375";"0.976744186046512";"3";"0.0153274138768514";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 6792";"1";"1";"1";"4";"0.0151273012161255";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 6792";"1";"1";"1";"5";"0.0143097321192424";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"200 x 9165";"0.993055555555556";"0.836734693877551";"0.636363636363636";"1";"0.0146600166956584";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 9165";"0.993055555555556";"0.88";"0.727272727272727";"2";"0.0144431829452515";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 9165";"0.972222222222222";"0.94";"0.88";"3";"0.0158611337343852";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 9165";"0.986111111111111";"0.86";"0.666666666666667";"4";"0.0148938337961833";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 9165";"1";"0.96";"0.923076923076923";"5";"0.0159108678499858";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"239 x 6394";"1";"1";"1";"1";"0.0133423844973246";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 6394";"1";"1";"1";"2";"0.01816246509552";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"239 x 6394";"1";"0.983050847457627";"0.972972972972973";"3";"0.0132759849230448";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 6394";"0.993865030674847";"1";"1";"4";"0.0136095841725667";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 6394";"0.987730061349693";"0.816666666666667";"0.645161290322581";"5";"0.0128756999969482";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 6653";"0.994949494949495";"0.989010989010989";"0.987951807228916";"1";"0.0261520187060038";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 6653";"0.98989898989899";"0.989010989010989";"0.987951807228916";"2";"0.0236335833867391";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 6653";"0.984848484848485";"1";"1";"3";"0.0213149865468343";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 6653";"0.994974874371859";"1";"1";"4";"0.02294948498408";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LGG";"364 x 6653";"0.994974874371859";"1";"1";"5";"0.0216819167137146";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUAD";"340 x 7145";"0.987179487179487";"0.988095238095238";"0.989247311827957";"1";"0.0219818154970805";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 7145";"0.987096774193548";"0.988235294117647";"0.989010989010989";"2";"0.0219988028208415";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 7145";"0.980645161290323";"1";"1";"3";"0.0206808845202128";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 7145";"0.987096774193548";"0.988235294117647";"0.989247311827957";"4";"0.0209146658579508";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 7145";"0.993548387096774";"1";"1";"5";"0.0201974829037984";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 7106";"1";"0.944444444444444";"0.882352941176471";"1";"0.018179452419281";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUSC";"292 x 7106";"1";"0.904109589041096";"0.774193548387097";"2";"0.0175959984461466";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 7106";"1";"0.986111111111111";"0.972972972972973";"3";"0.0187634825706482";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 7106";"1";"0.891891891891892";"0.75";"4";"0.0182127992312113";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 7106";"1";"0.986486486486487";"0.974358974358974";"5";"0.0195971171061198";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 6653";"1";"0.892857142857143";"0.869565217391304";"1";"0.00835584799448649";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 6653";"0.969230769230769";"0.96551724137931";"0.96";"2";"0.00847266912460327";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 6653";"0.984848484848485";"0.964285714285714";"0.96";"3";"0.00772209962209066";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 6653";"0.969230769230769";"1";"1";"4";"0.00767204761505127";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 6653";"0.984848484848485";"0.964285714285714";"0.956521739130435";"5";"0.00812234878540039";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SARC";"148 x 6768";"0.720588235294118";"0.8";"0.82051282051282";"1";"0.010073451201121";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 6768";"0.776119402985075";"0.891891891891892";"0.909090909090909";"2";"0.0099403182665507";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 6768";"0.776119402985075";"0.864864864864865";"0.883720930232558";"3";"0.00967344840367635";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 6768";"0.716417910447761";"0.810810810810811";"0.829268292682927";"4";"0.00965646505355835";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 6768";"0.761194029850746";"0.864864864864865";"0.864864864864865";"5";"0.0100400686264038";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 6804";"1";"0.981132075471698";"0.975609756097561";"1";"0.014860467116038";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SKCM";"212 x 6804";"0.9921875";"1";"1";"2";"0.0123918493588765";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 6804";"0.984251968503937";"1";"1";"3";"0.0133927504221598";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 6804";"0.992125984251969";"1";"1";"4";"0.0124590833981832";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 6804";"1";"1";"1";"5";"0.0140599171320597";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 7737";"0.992805755395683";"0.947368421052632";"0.926829268292683";"1";"0.0153441349665324";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 7737";"1";"0.929824561403509";"0.9";"2";"0.016594918568929";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 7737";"0.985611510791367";"0.912280701754386";"0.871794871794872";"3";"0.0162280837694804";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 7737";"1";"0.964912280701754";"0.952380952380952";"4";"0.0158111174901326";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"STAD";"228 x 7737";"1";"0.982142857142857";"0.976744186046512";"5";"0.0159278512001038";"clin_1__cnv_0.0125__rna_0.25__mirna_0.025__mutation_0.025";"12345"
